TradeID,Trade_Time,AccountID,Trader,Stock_Name,Stock_Ticker,Side,Quantity,Price
T01026,2026-01-06 11:04,acc0018,TRD2,SPDR Gold Shares,GLD,BUY,364,184.46
T01027,2026-01-06 11:04,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,455,184.3
T01028,2026-01-06 11:04,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,BUY,7502,32.4
T01029,2026-01-06 11:04,acc0009,TRD10,Canopy Growth,CGC,BUY,173501,6.81
T01030,2026-01-06 11:04,acc0017,TRD1,Bank of Montreal,BMO,BUY,1469,118.1
T01031,2026-01-06 11:04,acc0014,TRD4,Kraft Heinz,KHC,BUY,2098,35.37
T01032,2026-01-06 11:04,acc0014,TRD2,Shopify,SHOP,BUY,1189,98.97
T01033,2026-01-06 11:04,acc0011,TRD1,Bank of Nova Scotia,BNS,BUY,1792,65.35
T01034,2026-01-06 11:04,acc0002,TRD2,Toronto-Dominion Bank,TD,SELL,1652,84.99
T01035,2026-01-06 11:04,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,869,184.19
T01036,2026-01-06 11:04,acc0010,TRD10,Barrick Gold,GOLD,BUY,6592,18.06
T01037,2026-01-06 11:04,acc0003,TRD3,BlackBerry,BB,SELL,7694,4.64
T01038,2026-01-06 11:04,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,3637,45.43
T01039,2026-01-06 11:04,acc0009,TRD9,Canopy Growth,CGC,SELL,2098,6.84
T01040,2026-01-06 11:04,acc0002,TRD2,Toronto-Dominion Bank,TD,SELL,1303,85.02
T01041,2026-01-06 11:04,acc0012,TRD1,Costco,COST,BUY,161,653.46
T01042,2026-01-06 11:05,acc0018,TRD2,SPDR Gold Shares,GLD,SELL,269,184.72
T01043,2026-01-06 11:05,acc0013,TRD3,BCE,BCE,SELL,1792,56.48
T01044,2026-01-06 11:05,acc0012,TRD2,Costco,COST,BUY,135,653.04
T01045,2026-01-06 11:05,acc0006,TRD5,B2Gold,BTO,SELL,42492,3.81
T01046,2026-01-06 11:05,acc0019,TRD3,Olema Pharmaceuticals,OLMA,BUY,9600,14.82
T01047,2026-01-06 11:05,acc0011,TRD1,Bank of Nova Scotia,BNS,BUY,1915,65.37
T01048,2026-01-06 11:06,acc0004,TRD4,TELUS,T,BUY,4704,22.95
T01049,2026-01-06 11:06,acc0017,TRD1,Google,GOOG,SELL,977,153.37
T01050,2026-01-06 11:06,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,698,184.98
T01051,2026-01-06 11:06,acc0016,TRD1,NVIDIA,NVDA,BUY,341,599.39
T01052,2026-01-06 11:06,acc0013,TRD3,BCE,BCE,BUY,2291,56.41
T01053,2026-01-06 11:06,acc0005,TRD5,Tesla,TSLA,BUY,266,228.15
T01054,2026-01-06 11:06,acc0014,TRD2,Shopify,SHOP,BUY,542,99.21
T01055,2026-01-06 11:06,acc0013,TRD3,BCE,BCE,BUY,1617,56.4
T01056,2026-01-06 11:06,acc0012,TRD2,Amazon,AMZN,BUY,269,166.66
T01057,2026-01-06 11:06,acc0011,TRD1,Bank of Nova Scotia,BNS,SELL,3628,65.3
T01058,2026-01-06 11:06,acc0002,TRD2,Toronto-Dominion Bank,TD,SELL,2981,84.93
T01059,2026-01-06 11:06,acc0019,TRD10,Olema Pharmaceuticals,OLMA,BUY,4127,14.98
T01060,2026-01-06 11:07,acc0013,TRD3,Canadian National Railway,CNR,BUY,726,165.34
T01061,2026-01-06 11:07,acc0002,TRD2,Toronto-Dominion Bank,TD,BUY,2597,85.06
T01062,2026-01-06 11:07,acc0011,TRD1,Microsoft,MSFT,BUY,549,414.39
T01063,2026-01-06 11:07,acc0002,TRD2,Canadian Natural Resources,CNQ,BUY,3270,78.95
T01064,2026-01-06 11:07,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,2299,45.62
T01065,2026-01-06 11:07,acc0014,TRD2,Kraft Heinz,KHC,BUY,2028,35.09
T01066,2026-01-06 11:07,acc0017,TRD1,Google,GOOG,BUY,799,153.43
T01067,2026-01-06 11:07,acc0012,TRD2,Royal Bank of Canada,RY,SELL,320,131.75
T01068,2026-01-06 11:07,acc0004,TRD4,TELUS,T,BUY,7545,22.96
T01069,2026-01-06 11:07,acc0011,TRD1,Bank of Nova Scotia,BNS,SELL,2684,65.3
T01070,2026-01-06 11:07,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,1626,45.61
T01071,2026-01-06 11:07,acc0012,TRD2,Costco,COST,BUY,119,657.08
T01072,2026-01-06 11:08,acc0012,TRD2,Royal Bank of Canada,RY,SELL,456,131.86
T01073,2026-01-06 11:08,acc0002,TRD2,Toronto-Dominion Bank,TD,SELL,1303,84.9
T01074,2026-01-06 11:08,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,BUY,1689,474.45
T01075,2026-01-06 11:08,acc0002,TRD2,Canadian Natural Resources,CNQ,BUY,2055,78.91
T01076,2026-01-06 11:08,acc0014,TRD4,Shopify,SHOP,BUY,262,98.84
T01077,2026-01-06 11:08,acc0004,TRD10,Air Canada,AC,SELL,2466,17.7
T01078,2026-01-06 11:08,acc0006,TRD5,TC Energy,TRP,BUY,2614,37.83
T01079,2026-01-06 11:08,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,2413,66.19
T01080,2026-01-06 11:08,acc0012,TRD1,Costco,COST,BUY,671,658.35
T01081,2026-01-06 11:08,acc0018,TRD2,Exxon Mobil,XOM,BUY,362,109.5
T01082,2026-01-06 11:08,acc0009,TRD9,Canopy Growth,CGC,SELL,3095,6.78
T01083,2026-01-06 11:08,acc0014,TRD2,Kraft Heinz,KHC,BUY,2807,35.04
T01084,2026-01-06 11:09,acc0016,TRD1,NVIDIA,NVDA,BUY,290,600.17
T01085,2026-01-06 11:09,acc0011,TRD1,Bank of Nova Scotia,BNS,BUY,3515,65.43
T01086,2026-01-06 11:09,acc0004,TRD4,JPMorgan Chase,JPM,BUY,645,180.56
T01087,2026-01-06 11:09,acc0020,TRD4,Warner Bros. Discovery,WBD,SELL,8831,11.1
T01088,2026-01-06 11:09,acc0004,TRD4,JPMorgan Chase,JPM,SELL,505,180.66
T01089,2026-01-06 11:09,acc0006,TRD5,B2Gold,BTO,BUY,34273,3.82
T01090,2026-01-06 11:09,acc0016,TRD1,NVIDIA,NVDA,BUY,455,600.14
T01091,2026-01-06 11:09,acc0015,TRD10,Canadian Imperial Bank of Commerce,CM,BUY,236,66.02
T01092,2026-01-06 11:09,acc0010,TRD5,Nano Dimension,NNDM,BUY,33224,2.57
T01093,2026-01-06 11:10,acc0012,TRD1,Royal Bank of Canada,RY,SELL,754,131.97
T01094,2026-01-06 11:10,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,14802,32.27
T01095,2026-01-06 11:10,acc0012,TRD2,Royal Bank of Canada,RY,SELL,1794,131.94
T01096,2026-01-06 11:10,acc0002,TRD2,Toronto-Dominion Bank,TD,SELL,2282,84.91
T01097,2026-01-06 11:10,acc0020,TRD2,Canadian Pacific Kansas City,CP,BUY,2203,89.24
T01098,2026-01-06 11:10,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,SELL,2536,66.23
T01099,2026-01-06 11:10,acc0012,TRD2,Costco,COST,BUY,58,654.68
T01100,2026-01-06 11:10,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,579,185.01
T01101,2026-01-06 11:10,acc0012,TRD2,Royal Bank of Canada,RY,SELL,289,131.92
T01102,2026-01-06 11:10,acc0005,TRD6,Tesla,TSLA,BUY,318,227.91
T01103,2026-01-06 11:10,acc0002,TRD10,Toronto-Dominion Bank,TD,BUY,271,84.97
T01104,2026-01-06 11:10,acc0009,TRD8,Tilray Brands,TLRY,BUY,6295,2.13
T01105,2026-01-06 11:10,acc0012,TRD2,Royal Bank of Canada,RY,SELL,420,131.98
T01106,2026-01-06 11:10,acc0012,TRD1,Amazon,AMZN,BUY,920,166.9
T01107,2026-01-06 11:10,acc0019,TRD3,Olema Pharmaceuticals,OLMA,SELL,9950,15.18
T01108,2026-01-06 11:10,acc0011,TRD1,Bank of Nova Scotia,BNS,SELL,3366,65.45
T01109,2026-01-06 11:11,acc0007,TRD7,Suncor Energy,SU,BUY,1172,39.55
T01110,2026-01-06 11:11,acc0014,TRD7,Plug Power,PLUG,BUY,1224,2.88
T01111,2026-01-06 11:11,acc0012,TRD2,Royal Bank of Canada,RY,SELL,313,132.28
T01112,2026-01-06 11:11,acc0004,TRD4,TELUS,T,BUY,5718,22.94
T01113,2026-01-06 11:11,acc0019,TRD3,Olema Pharmaceuticals,OLMA,BUY,6890,15.12
T01114,2026-01-06 11:11,acc0004,TRD4,Air Canada,AC,BUY,4302,17.86
T01115,2026-01-06 11:11,acc0012,TRD1,Royal Bank of Canada,RY,SELL,584,132.31
T01116,2026-01-06 11:11,acc0015,TRD10,iShares S&P/TSX 60 Index ETF,XIU,SELL,1172,32.26
T01117,2026-01-06 11:11,acc0011,TRD1,Microsoft,MSFT,SELL,442,413.14
T01118,2026-01-06 11:11,acc0014,TRD2,Shopify,SHOP,BUY,1084,98.41
T01119,2026-01-06 11:11,acc0017,TRD1,Bank of Montreal,BMO,BUY,3128,118.18
T01120,2026-01-06 11:11,acc0012,TRD2,Royal Bank of Canada,RY,SELL,343,132.2
T01121,2026-01-06 11:11,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,21141,45.41
T01122,2026-01-06 11:12,acc0002,TRD2,Canadian Natural Resources,CNQ,SELL,2273,79.09
T01123,2026-01-06 11:12,acc0018,TRD10,SPDR Gold Shares,GLD,SELL,30,185
T01124,2026-01-06 11:12,acc0012,TRD1,Amazon,AMZN,BUY,650,167.11
T01125,2026-01-06 11:12,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,11086,32.27
T01126,2026-01-06 11:12,acc0003,TRD7,BlackBerry,BB,BUY,2798,4.85
T01127,2026-01-06 11:12,acc0019,TRD3,Home Depot,HD,BUY,1095,361.73
T01128,2026-01-06 11:12,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,729,185.07
T01129,2026-01-06 11:12,acc0014,TRD2,Shopify,SHOP,BUY,682,98.4
T01130,2026-01-06 11:12,acc0017,TRD1,Bank of Montreal,BMO,BUY,1088,118.24
T01131,2026-01-06 11:12,acc0012,TRD1,Costco,COST,BUY,98,649.05
T01132,2026-01-06 11:12,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,4852,32.3
T01133,2026-01-06 11:12,acc0012,TRD2,Amazon,AMZN,BUY,1427,167.16
T01134,2026-01-06 11:12,acc0008,TRD7,Palantir,PLTR,BUY,1259,18.04
T01135,2026-01-06 11:12,acc0012,TRD1,Royal Bank of Canada,RY,SELL,1263,132.01
T01136,2026-01-06 11:13,acc0020,TRD4,Warner Bros. Discovery,WBD,SELL,6365,11.14
T01137,2026-01-06 11:13,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,1950,45.36
T01138,2026-01-06 11:13,acc0012,TRD1,Royal Bank of Canada,RY,BUY,993,132.32
T01139,2026-01-06 11:13,acc0009,TRD7,Canopy Growth,CGC,BUY,2536,7.07
T01140,2026-01-06 11:13,acc0017,TRD1,Google,GOOG,BUY,1236,153.36
T01141,2026-01-06 11:13,acc0017,TRD1,Google,GOOG,SELL,1390,153.34
T01142,2026-01-06 11:13,acc0016,TRD1,NVIDIA,NVDA,BUY,514,603.4
T01143,2026-01-06 11:13,acc0011,TRD1,Bank of Nova Scotia,BNS,SELL,2632,65.56
T01144,2026-01-06 11:13,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,2133,66.57
T01145,2026-01-06 11:13,acc0002,TRD10,Canadian Natural Resources,CNQ,BUY,420,78.96
T01146,2026-01-06 11:13,acc0012,TRD1,Amazon,AMZN,BUY,792,167.31
T01147,2026-01-06 11:13,acc0017,TRD1,Google,GOOG,BUY,500,153.27
T01148,2026-01-06 11:13,acc0004,TRD4,Air Canada,AC,BUY,6225,17.89
T01149,2026-01-06 11:14,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,BUY,8822,32.27
T01150,2026-01-06 11:14,acc0012,TRD1,Costco,COST,BUY,80,649.68
T01151,2026-01-06 11:14,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,BUY,8254,32.32
T01152,2026-01-06 11:14,acc0014,TRD7,Plug Power,PLUG,BUY,874,2.91
T01153,2026-01-06 11:14,acc0002,TRD2,Canadian Natural Resources,CNQ,BUY,3865,78.76
T01154,2026-01-06 11:14,acc0001,TRD1,Apple,AAPL,SELL,806,190.02
T01155,2026-01-06 11:14,acc0014,TRD4,Kraft Heinz,KHC,BUY,612,35.36
T01156,2026-01-06 11:14,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,1067,45.35
T01157,2026-01-06 11:14,acc0010,TRD6,Nano Dimension,NNDM,SELL,542430,2.58
T01158,2026-01-06 11:14,acc0008,TRD8,Palantir,PLTR,BUY,2203,17.86
T01159,2026-01-06 11:15,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,BUY,623,477.13
T01160,2026-01-06 11:15,acc0012,TRD1,Amazon,AMZN,BUY,710,167.22
T01161,2026-01-06 11:15,acc0012,TRD1,Amazon,AMZN,SELL,715,167.33
T01162,2026-01-06 11:15,acc0012,TRD2,Amazon,AMZN,SELL,192,167.32
T01163,2026-01-06 11:15,acc0005,TRD6,Meta Platforms,META,BUY,427,376.14
T01164,2026-01-06 11:15,acc0006,TRD5,TC Energy,TRP,BUY,3148,38.35
T01165,2026-01-06 11:15,acc0012,TRD1,Amazon,AMZN,BUY,565,167.63
T01166,2026-01-06 11:15,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,2737,66.54
T01167,2026-01-06 11:15,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,2133,45.3
T01168,2026-01-06 11:15,acc0012,TRD2,Royal Bank of Canada,RY,SELL,337,132.33
T01169,2026-01-06 11:15,acc0012,TRD2,Amazon,AMZN,SELL,259,167.42
T01170,2026-01-06 11:15,acc0004,TRD4,TELUS,T,BUY,5508,22.96
T01171,2026-01-06 11:15,acc0008,TRD8,Palantir,PLTR,BUY,1329,17.86
T01172,2026-01-06 11:15,acc0019,TRD3,Home Depot,HD,BUY,820,362.25
T01173,2026-01-06 11:15,acc0001,TRD1,Apple,AAPL,BUY,908,190.21
T01174,2026-01-06 11:16,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,1381,45.35
T01175,2026-01-06 11:16,acc0007,TRD7,Suncor Energy,SU,BUY,490,39.38
T01176,2026-01-06 11:16,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,SELL,490,477.36
T01177,2026-01-06 11:16,acc0012,TRD2,Royal Bank of Canada,RY,SELL,318,132.31
T01178,2026-01-06 11:16,acc0019,TRD10,Olema Pharmaceuticals,OLMA,BUY,82134,15.09
T01179,2026-01-06 11:16,acc0001,TRD1,SPDR S&P 500 ETF Trust,SPY,BUY,310,478.03
T01180,2026-01-06 11:16,acc0008,TRD9,Advanced Micro Devices,AMD,BUY,2165,144.9
T01181,2026-01-06 11:16,acc0004,TRD4,TELUS,T,BUY,5272,23
T01182,2026-01-06 11:16,acc0012,TRD1,Royal Bank of Canada,RY,SELL,822,132.29
T01183,2026-01-06 11:16,acc0011,TRD1,Bank of Nova Scotia,BNS,SELL,1757,65.57
T01184,2026-01-06 11:16,acc0012,TRD1,Costco,COST,BUY,147,650.78
T01185,2026-01-06 11:16,acc0011,TRD1,Bank of Nova Scotia,BNS,SELL,4503,65.53
T01186,2026-01-06 11:16,acc0005,TRD5,Tesla,TSLA,BUY,441,228.4
T01187,2026-01-06 11:16,acc0016,TRD10,Invesco QQQ Trust,QQQ,BUY,31,429.88
T01188,2026-01-06 11:17,acc0018,TRD2,Exxon Mobil,XOM,BUY,469,108.75
T01189,2026-01-06 11:17,acc0009,TRD9,Canopy Growth,CGC,BUY,1451,6.98
T01190,2026-01-06 11:17,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,6522,32.4
T01191,2026-01-06 11:17,acc0012,TRD1,Royal Bank of Canada,RY,SELL,941,132.51
T01192,2026-01-06 11:17,acc0014,TRD4,Kraft Heinz,KHC,BUY,1871,35.44
T01193,2026-01-06 11:17,acc0003,TRD7,BlackBerry,BB,BUY,3305,5.04
T01194,2026-01-06 11:17,acc0012,TRD1,Royal Bank of Canada,RY,BUY,932,132.67
T01195,2026-01-06 11:17,acc0010,TRD5,Barrick Gold,GOLD,BUY,5596,18.16
T01196,2026-01-06 11:17,acc0013,TRD3,Canadian National Railway,CNR,SELL,623,164.36
T01197,2026-01-06 11:17,acc0012,TRD1,Royal Bank of Canada,RY,SELL,656,132.5
T01198,2026-01-06 11:17,acc0009,TRD9,Tilray Brands,TLRY,BUY,4546,2.11
T01199,2026-01-06 11:18,acc0011,TRD1,Microsoft,MSFT,BUY,409,411.13
T01200,2026-01-06 11:18,acc0019,TRD3,Olema Pharmaceuticals,OLMA,BUY,8463,15.16
T01201,2026-01-06 11:18,acc0014,TRD4,Shopify,SHOP,BUY,297,98.22
T01202,2026-01-06 11:18,acc0018,TRD1,Exxon Mobil,XOM,BUY,595,108.88
T01203,2026-01-06 11:18,acc0002,TRD2,Canadian Natural Resources,CNQ,SELL,1827,78.85
T01204,2026-01-06 11:18,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,1425,45.38
T01205,2026-01-06 11:18,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,462,184.8
T01206,2026-01-06 11:18,acc0005,TRD5,Meta Platforms,META,BUY,248,381.18
T01207,2026-01-06 11:18,acc0004,TRD4,JPMorgan Chase,JPM,BUY,775,180.27
T01208,2026-01-06 11:18,acc0011,TRD1,Bank of Nova Scotia,BNS,SELL,1670,65.48
T01209,2026-01-06 11:18,acc0012,TRD1,Royal Bank of Canada,RY,BUY,864,132.69
T01210,2026-01-06 11:18,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,2501,66.49
T01211,2026-01-06 11:18,acc0001,TRD1,Apple,AAPL,SELL,834,189.93
T01212,2026-01-06 11:18,acc0008,TRD8,Advanced Micro Devices,AMD,BUY,303,144.97
T01213,2026-01-06 11:18,acc0006,TRD10,B2Gold,BTO,BUY,33924,3.75
T01214,2026-01-06 11:18,acc0008,TRD8,Advanced Micro Devices,AMD,SELL,156,142.03
T01215,2026-01-06 11:18,acc0018,TRD1,Exxon Mobil,XOM,BUY,736,108.8
T01216,2026-01-06 11:18,acc0012,TRD2,Royal Bank of Canada,RY,BUY,266,132.69
T01217,2026-01-06 11:19,acc0014,TRD4,Kraft Heinz,KHC,BUY,997,35.5
T01218,2026-01-06 11:19,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,SELL,4442,32.52
T01219,2026-01-06 11:19,acc0017,TRD1,Google,GOOG,SELL,1735,153.75
T01220,2026-01-06 11:19,acc0012,TRD1,Royal Bank of Canada,RY,BUY,887,132.67
T01221,2026-01-06 11:19,acc0005,TRD6,Tesla,TSLA,SELL,441,230.2
T01222,2026-01-06 11:19,acc0012,TRD1,Royal Bank of Canada,RY,BUY,750,132.67
T01223,2026-01-06 11:19,acc0002,TRD2,Toronto-Dominion Bank,TD,BUY,3392,84.77
T01224,2026-01-06 11:19,acc0004,TRD4,TELUS,T,SELL,10912,23.05
T01225,2026-01-06 11:19,acc0005,TRD5,Meta Platforms,META,BUY,248,379.91
T01226,2026-01-06 11:19,acc0016,TRD1,Invesco QQQ Trust,QQQ,BUY,497,429.98
T01227,2026-01-06 11:19,acc0020,TRD2,Warner Bros. Discovery,WBD,SELL,19567,11.13
T01228,2026-01-06 11:19,acc0016,TRD1,NVIDIA,NVDA,BUY,252,603.63
T01229,2026-01-06 11:19,acc0014,TRD2,Plug Power,PLUG,SELL,16262,2.92
T01230,2026-01-06 11:19,acc0014,TRD2,Plug Power,PLUG,SELL,12590,2.93
T01231,2026-01-06 11:19,acc0009,TRD7,Tilray Brands,TLRY,SELL,6820,2.08
T01232,2026-01-06 11:19,acc0004,TRD4,TELUS,T,BUY,8901,23.03
T01233,2026-01-06 11:19,acc0016,TRD1,NVIDIA,NVDA,SELL,379,603.26
T01234,2026-01-06 11:19,acc0017,TRD1,Google,GOOG,BUY,4845,153.89
T01235,2026-01-06 11:19,acc0003,TRD3,BlackBerry,BB,BUY,8394,4.87
T01236,2026-01-06 11:19,acc0014,TRD4,Plug Power,PLUG,BUY,4721,2.92
T01237,2026-01-06 11:20,acc0003,TRD7,BlackBerry,BB,BUY,24656,4.91
T01238,2026-01-06 11:20,acc0006,TRD6,TC Energy,TRP,SELL,3209,37.94
T01239,2026-01-06 11:20,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,BUY,1583,66.59
T01240,2026-01-06 11:20,acc0004,TRD4,TELUS,T,SELL,4818,23.06
T01241,2026-01-06 11:20,acc0005,TRD5,Meta Platforms,META,BUY,178,377.35
T01242,2026-01-06 11:20,acc0018,TRD1,Exxon Mobil,XOM,BUY,881,108.94
T01243,2026-01-06 11:20,acc0017,TRD1,Google,GOOG,SELL,967,154.04
T01244,2026-01-06 11:20,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,448,184.42
T01245,2026-01-06 11:20,acc0008,TRD8,Palantir,PLTR,BUY,1189,17.92
T01246,2026-01-06 11:20,acc0011,TRD1,Microsoft,MSFT,BUY,282,410.54
T01247,2026-01-06 11:20,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,551,184.51
T01248,2026-01-06 11:20,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,SELL,5902,66.57
T01249,2026-01-06 11:20,acc0004,TRD4,TELUS,T,BUY,6321,23.11
T01250,2026-01-06 11:20,acc0002,TRD2,iShares Core S&P/TSX Capped Composite Index ETF,XIC,BUY,9819,30.29
T01251,2026-01-06 11:21,acc0012,TRD2,Royal Bank of Canada,RY,SELL,1084,132.88
T01252,2026-01-06 11:21,acc0004,TRD4,TELUS,T,BUY,6103,23.18
T01253,2026-01-06 11:21,acc0012,TRD1,Costco,COST,BUY,171,648.68
T01254,2026-01-06 11:21,acc0014,TRD2,Shopify,SHOP,BUY,997,98.1
T01255,2026-01-06 11:21,acc0019,TRD3,Home Depot,HD,SELL,1446,366.67
T01256,2026-01-06 11:21,acc0010,TRD5,Barrick Gold,GOLD,BUY,4092,18.18
T01257,2026-01-06 11:21,acc0010,TRD7,Barrick Gold,GOLD,SELL,1993,17.94
T01258,2026-01-06 11:21,acc0012,TRD1,Royal Bank of Canada,RY,BUY,1033,132.92
T01259,2026-01-06 11:21,acc0012,TRD1,Costco,COST,SELL,157,649.28
T01260,2026-01-06 11:21,acc0015,TRD1,iShares S&P/TSX 60 Index ETF,XIU,BUY,4546,32.56
T01261,2026-01-06 11:21,acc0002,TRD10,Canadian Natural Resources,CNQ,BUY,323,78.51
T01262,2026-01-06 11:21,acc0012,TRD1,Royal Bank of Canada,RY,BUY,4548,133.02
T01263,2026-01-06 11:21,acc0003,TRD3,BlackBerry,BB,SELL,7869,4.81
T01264,2026-01-06 11:21,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,308,184.16
T01265,2026-01-06 11:22,acc0014,TRD4,Shopify,SHOP,BUY,481,97.9
T01266,2026-01-06 11:22,acc0012,TRD1,Royal Bank of Canada,RY,SELL,799,132.84
T01267,2026-01-06 11:22,acc0011,TRD1,Microsoft,MSFT,BUY,296,409.11
T01268,2026-01-06 11:22,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,1731,45.58
T01269,2026-01-06 11:22,acc0019,TRD3,Olema Pharmaceuticals,OLMA,BUY,10090,15.2
T01270,2026-01-06 11:22,acc0012,TRD2,Royal Bank of Canada,RY,BUY,238,132.9
T01271,2026-01-06 11:22,acc0012,TRD1,Royal Bank of Canada,RY,BUY,381,133.02
T01272,2026-01-06 11:22,acc0008,TRD7,Advanced Micro Devices,AMD,BUY,157,143.8
T01273,2026-01-06 11:22,acc0016,TRD1,NVIDIA,NVDA,BUY,521,603.76
T01274,2026-01-06 11:22,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,404,184.09
T01275,2026-01-06 11:22,acc0006,TRD6,B2Gold,BTO,BUY,16437,3.76
T01276,2026-01-06 11:22,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,SELL,1880,66.74
T01277,2026-01-06 11:22,acc0005,TRD10,Tesla,TSLA,SELL,474,231.57
T01278,2026-01-06 11:22,acc0004,TRD10,TELUS,T,SELL,3322,23.2
T01279,2026-01-06 11:22,acc0020,TRD4,Warner Bros. Discovery,WBD,SELL,8044,11.13
T01280,2026-01-06 11:22,acc0008,TRD8,Advanced Micro Devices,AMD,BUY,140,143.44
T01281,2026-01-06 11:22,acc0002,TRD2,iShares Core S&P/TSX Capped Composite Index ETF,XIC,BUY,4704,30.26
T01282,2026-01-06 11:22,acc0017,TRD1,Bank of Montreal,BMO,BUY,965,118.11
T01283,2026-01-06 11:22,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,2758,183.95
T01284,2026-01-06 11:22,acc0020,TRD10,Warner Bros. Discovery,WBD,BUY,2640,11.13
T01285,2026-01-06 11:22,acc0004,TRD4,JPMorgan Chase,JPM,SELL,1014,181.16
T01286,2026-01-06 11:22,acc0015,TRD1,Canadian Imperial Bank of Commerce,CM,SELL,2562,66.69
T01287,2026-01-06 11:22,acc0013,TRD3,BCE,BCE,BUY,1005,55.47
T01288,2026-01-06 11:22,acc0008,TRD8,Palantir,PLTR,BUY,1574,17.95
T01289,2026-01-06 11:22,acc0005,TRD6,Tesla,TSLA,SELL,616,231.5
T01290,2026-01-06 11:22,acc0020,TRD2,Canadian Pacific Kansas City,CP,BUY,1434,88.67
T01291,2026-01-06 11:23,acc0014,TRD4,Shopify,SHOP,BUY,2028,97.54
T01292,2026-01-06 11:23,acc0003,TRD3,BlackBerry,BB,BUY,142340,4.79
T01293,2026-01-06 11:23,acc0003,TRD3,BlackBerry,BB,BUY,19410,4.8
T01294,2026-01-06 11:23,acc0018,TRD1,SPDR Gold Shares,GLD,BUY,428,184.07
T01295,2026-01-06 11:23,acc0003,TRD3,Constellation Energy,CEG,BUY,691,134.26
T01296,2026-01-06 11:23,acc0018,TRD1,SPDR Gold Shares,GLD,SELL,2327,183.86
T01297,2026-01-06 11:23,acc0014,TRD2,Kraft Heinz,KHC,SELL,2177,35.58
T01298,2026-01-06 11:23,acc0005,TRD6,Tesla,TSLA,SELL,720,232.17
T01299,2026-01-06 11:23,acc0008,TRD8,Advanced Micro Devices,AMD,BUY,236,143.54
T01300,2026-01-06 11:23,acc0008,TRD8,Advanced Micro Devices,AMD,BUY,159,143.97
T01301,2026-01-06 11:23,acc0009,TRD9,Canopy Growth,CGC,BUY,2780,6.88
T01302,2026-01-06 11:23,acc0019,TRD3,Olema Pharmaceuticals,OLMA,SELL,13080,15.12
T01303,2026-01-06 11:23,acc0018,TRD1,Exxon Mobil,XOM,BUY,932,108.42
T01304,2026-01-06 11:23,acc0019,TRD3,Home Depot,HD,SELL,7591,367.93
T01305,2026-01-06 11:23,acc0016,TRD1,Invesco QQQ Trust,QQQ,SELL,2480,429.42
T01306,2026-01-06 11:24,acc0014,TRD2,Plug Power,PLUG,SELL,41968,2.92
T01307,2026-01-06 11:24,acc0008,TRD8,Advanced Micro Devices,AMD,BUY,138,144.16
T01308,2026-01-06 11:24,acc0013,TRD3,Brookfield Asset Management,BAM,SELL,1661,45.39
T01309,2026-01-06 11:24,acc0013,TRD3,Brookfield Asset Management,BAM,BUY,15589,45.43
T01310,2026-01-06 11:24,acc0014,TRD4,Kraft Heinz,KHC,BUY,883,35.61
T01311,2026-01-06 11:24,acc0014,TRD2,Plug Power,PLUG,SELL,16437,2.92
